route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
2a5b9f2d27a2,/user/banks/<int:bank_id>,GET,user_bank.user_bank_pages.bank_detail,user_bank,app/modules/user_bank/routes/pages.py:43,app/modules/user_bank/routes/pages.py:43,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",tests;web,"{""tests"":[""tests/test_user_bank_document_export.py:106:test_client_literal"",""tests/test_user_bank_duplicate_check.py:348:test_client_literal"",""tests/test_user_bank_question_pagination.py:71:test_client_literal""],""web"":[""app/modules/main/templates/main/data/data_banks.html:75:navigation_literal"",""app/modules/main/templates/main/data/data_v2_banks.html:176:navigation_literal"",""app/modules/main/templates/main/data/data_v2_banks_legacy.html:117:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/_bank_manage_basebar.html:13:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/bank_duplicate_check.html:216:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/bank_import_word.html:330:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/bank_manage_question_edit.html:343:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/banks.html:1037:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/manage_base.html:358:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/question_edit.html:62:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/question_edit.html:8:navigation_literal"",""app/modules/user_bank/templates/user_bank/share/shared_banks.html:189:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:43,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
fb506d7f3f8d,/user/banks/<int:bank_id>/data,GET,user_bank.user_bank_pages.bank_data_redirect,user_bank,app/modules/user_bank/routes/pages.py:262,app/modules/user_bank/routes/pages.py:262,blueprint_decorator,"[""login_required""]",[],"[""global_anonymous_login_redirect"",""route_decorator:session""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/pages.py:262,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
d9d32cdff68b,/user/banks/<int:bank_id>/data/<string:subtab>,GET,user_bank.user_bank_pages.bank_data,user_bank,app/modules/user_bank/routes/pages.py:273,app/modules/user_bank/routes/pages.py:273,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_data.html:39:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data.html:43:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data.html:47:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:48:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:60:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:64:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:68:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:273,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
d0bdb432c3f9,/user/banks/<int:bank_id>/duplicate-check,GET,user_bank.user_bank_pages.bank_duplicate_check,user_bank,app/modules/user_bank/routes/pages.py:92,app/modules/user_bank/routes/pages.py:92,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",tests;web,"{""tests"":[""tests/test_user_bank_duplicate_check.py:364:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:250:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:92,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
ac6d2982c4f3,/user/banks/<int:bank_id>/edit,GET,user_bank.user_bank_pages.bank_edit,user_bank,app/modules/user_bank/routes/pages.py:664,app/modules/user_bank/routes/pages.py:664,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",tests;web,"{""tests"":[""tests/test_user_bank_settings_page.py:121:test_client_literal"",""tests/test_user_bank_settings_page.py:98:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/_bank_manage_basebar.html:17:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/manage_base.html:359:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:664,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
f79a138a8f98,/user/banks/<int:bank_id>/manage,GET,user_bank.user_bank_pages.bank_manage,user_bank,app/modules/user_bank/routes/pages.py:359,app/modules/user_bank/routes/pages.py:359,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",tests;web,"{""tests"":[""tests/test_user_bank_cover_upload.py:104:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:51:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_practice/_tabs_nav.html:10:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_questions/sections/_header.html:7:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/_bank_manage_basebar.html:5:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/manage_base.html:356:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:359,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
77ccd8017df0,/user/banks/<int:bank_id>/practice,GET,user_bank.user_bank_pages.bank_practice,user_bank,app/modules/user_bank/routes/pages.py:124,app/modules/user_bank/routes/pages.py:124,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/main/templates/main/data/data_banks.html:74:navigation_literal"",""app/modules/main/templates/main/data/data_v2_banks.html:175:navigation_literal"",""app/modules/main/templates/main/data/data_v2_banks_legacy.html:116:navigation_literal"",""app/modules/main/templates/main/history/history.html:219:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data.html:59:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:45:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:46:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:47:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_v2_base.html:49:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/_bank_manage_basebar.html:22:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/manage_base.html:362:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:124,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
87a43242e181,/user/banks/<int:bank_id>/questions/<int:question_id>/edit,GET,user_bank.user_bank_pages.question_edit,user_bank,app/modules/user_bank/routes/pages.py:742,app/modules/user_bank/routes/pages.py:742,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_search.html:449:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:742,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
cd48e2b02998,/user/banks/<int:bank_id>/questions/add,GET,user_bank.user_bank_pages.question_add,user_bank,app/modules/user_bank/routes/pages.py:715,app/modules/user_bank/routes/pages.py:715,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:248:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:715,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
11b386d6eea0,/user/banks/<int:bank_id>/questions/import/word,GET,user_bank.user_bank_pages.questions_import_word,user_bank,app/modules/user_bank/routes/pages.py:690,app/modules/user_bank/routes/pages.py:690,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:255:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:690,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
1e7ec2e1460b,/user/banks/<int:bank_id>/quiz,GET,user_bank.user_bank_pages.bank_quiz,user_bank,app/modules/user_bank/routes/pages.py:801,app/modules/user_bank/routes/pages.py:801,blueprint_decorator,"[""login_required""]",[],"[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/main/templates/main/data/data_v2_favorites.html:109:navigation_literal"",""app/modules/main/templates/main/data/data_v2_favorites.html:184:navigation_literal"",""app/modules/main/templates/main/data/data_v2_favorites_legacy.html:133:navigation_literal"",""app/modules/main/templates/main/data/data_v2_favorites_legacy.html:68:navigation_literal"",""app/modules/main/templates/main/data/data_v2_mistakes.html:106:navigation_literal"",""app/modules/main/templates/main/data/data_v2_mistakes.html:184:navigation_literal"",""app/modules/main/templates/main/data/data_v2_mistakes_legacy.html:136:navigation_literal"",""app/modules/main/templates/main/data/data_v2_mistakes_legacy.html:68:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_favorites_v2.html:52:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_data_mistakes_v2.html:52:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:801,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
c848887f1c0d,/user/banks/<int:bank_id>/search,GET,user_bank.user_bank_pages.bank_search,user_bank,app/modules/user_bank/routes/pages.py:392,app/modules/user_bank/routes/pages.py:392,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_search.html:542:navigation_literal"",""app/modules/user_bank/templates/user_bank/bank/bank_search.html:545:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:392,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
6ae2cd17aab0,/user/banks/<int:bank_id>/shares,GET,user_bank.user_bank_pages.shares_manage,user_bank,app/modules/user_bank/routes/pages.py:769,app/modules/user_bank/routes/pages.py:769,blueprint_decorator,"[""login_required""]","[""session_reference"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/_bank_manage_basebar.html:9:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/banks.html:1043:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/manage_base.html:357:navigation_literal"",""app/modules/user_bank/templates/user_bank/manage/shares_manage_all.html:355:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:769,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
378bd3d759eb,/user/banks/add,GET,user_bank.user_bank_pages.bank_add,user_bank,app/modules/user_bank/routes/pages.py:634,app/modules/user_bank/routes/pages.py:634,blueprint_decorator,"[""login_required""]","[""session_reference""]","[""global_anonymous_login_redirect"",""route_decorator:session""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/banks.html:841:navigation_literal"",""app/modules/user_bank/templates/user_bank/public/_my_banks_sidebar.html:32:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/pages.py:634,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
d376d18592fe,/user/banks/api,POST,user_bank.user_bank_api.create_bank,user_bank,app/modules/user_bank/routes/api_banks.py:117,app/modules/user_bank/routes/api_banks.py:117,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:117,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
7f083940d185,/user/banks/api/<int:bank_id>,DELETE,user_bank.user_bank_api.delete_bank,user_bank,app/modules/user_bank/routes/api_banks.py:294,app/modules/user_bank/routes/api_banks.py:294,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_settings_page.py:151:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:294,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
e628f88a6946,/user/banks/api/<int:bank_id>,GET,user_bank.user_bank_api.get_bank_detail,user_bank,app/modules/user_bank/routes/api_banks.py:78,app/modules/user_bank/routes/api_banks.py:78,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:78,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
6418a41add91,/user/banks/api/<int:bank_id>,PUT,user_bank.user_bank_api.update_bank,user_bank,app/modules/user_bank/routes/api_banks.py:202,app/modules/user_bank/routes/api_banks.py:202,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_cover_upload.py:127:test_client_literal"",""tests/test_user_bank_cover_upload.py:145:test_client_literal"",""tests/test_user_bank_settings_page.py:142:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:202,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
7b8c2ef1de5e,/user/banks/api/<int:bank_id>/cover/upload,POST,user_bank.user_bank_api.upload_existing_bank_cover,user_bank,app/modules/user_bank/routes/api_uploads.py:168,app/modules/user_bank/routes/api_uploads.py:168,blueprint_decorator,"[""auth_required"",""limiter.limit('10 per minute;200 per day')""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_cover_upload.py:163:test_client_literal"",""tests/test_user_bank_cover_upload.py:189:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage.html:304:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_uploads.py:168,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
3aa4fa642340,/user/banks/api/<int:bank_id>/favorites/trend,GET,user_bank.user_bank_api.get_bank_favorites_trend,user_bank,app/modules/user_bank/routes/api_favorites.py:16,app/modules/user_bank/routes/api_favorites.py:16,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_favorites.py:16,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
1b79c8e65f8b,/user/banks/api/<int:bank_id>/my-stats,GET,user_bank.user_bank_api.get_my_stats,user_bank,app/modules/user_bank/routes/api_quiz.py:345,app/modules/user_bank/routes/api_quiz.py:345,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:345,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
09b0963cfcf3,/user/banks/api/<int:bank_id>/public,POST,user_bank.user_bank_api.set_bank_public,user_bank,app/modules/user_bank/routes/api_banks.py:320,app/modules/user_bank/routes/api_banks.py:320,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_settings_page.py:131:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:320,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
38f13d395669,/user/banks/api/<int:bank_id>/question-images/upload,POST,user_bank.user_bank_api.upload_question_image,user_bank,app/modules/user_bank/routes/api_uploads.py:179,app/modules/user_bank/routes/api_uploads.py:179,blueprint_decorator,"[""auth_required"",""limiter.limit('20 per minute;400 per day')""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_question_images.py:104:test_client_literal"",""tests/test_user_bank_question_images.py:199:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_question_edit.html:512:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_uploads.py:179,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
580ad7760f91,/user/banks/api/<int:bank_id>/questions,POST,user_bank.user_bank_api.add_question,user_bank,app/modules/user_bank/routes/api_questions.py:364,app/modules/user_bank/routes/api_questions.py:364,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:364,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
b04f2b8f6a7e,/user/banks/api/<int:bank_id>/questions,GET,user_bank.user_bank_api.get_bank_questions,user_bank,app/modules/user_bank/routes/api_questions.py:95,app/modules/user_bank/routes/api_questions.py:95,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_question_pagination.py:85:test_client_literal"",""tests/test_user_bank_question_pagination.py:94:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_03_search.html:106:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:95,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
040acfcc019d,/user/banks/api/<int:bank_id>/questions/<int:question_id>,DELETE,user_bank.user_bank_api.delete_question,user_bank,app/modules/user_bank/routes/api_questions.py:613,app/modules/user_bank/routes/api_questions.py:613,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_duplicate_check.py:186:test_client_literal"",""tests/test_user_bank_question_delete.py:133:test_client_literal"",""tests/test_user_bank_question_delete.py:160:test_client_literal"",""tests/test_user_bank_question_delete.py:97:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:613,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
ea165283b6fb,/user/banks/api/<int:bank_id>/questions/<int:question_id>,GET,user_bank.user_bank_api.get_question_detail,user_bank,app/modules/user_bank/routes/api_questions.py:465,app/modules/user_bank/routes/api_questions.py:465,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_question_images.py:163:test_client_literal"",""tests/test_user_bank_question_images.py:184:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_03_search.html:246:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:465,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
1a131ea27389,/user/banks/api/<int:bank_id>/questions/<int:question_id>,PUT,user_bank.user_bank_api.update_question,user_bank,app/modules/user_bank/routes/api_questions.py:492,app/modules/user_bank/routes/api_questions.py:492,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_question_images.py:143:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:492,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
7e0617a58ada,/user/banks/api/<int:bank_id>/questions/<int:question_id>/favorite,POST,user_bank.user_bank_api.toggle_favorite,user_bank,app/modules/user_bank/routes/api_favorites.py:84,app/modules/user_bank/routes/api_favorites.py:84,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_favorites.py:84,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
c3f5c2256628,/user/banks/api/<int:bank_id>/questions/<int:question_id>/tags,"GET,POST",user_bank.user_bank_api.bank_question_tags_api,user_bank,app/modules/user_bank/routes/api_tags.py:285,app/modules/user_bank/routes/api_tags.py:285,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_tags.py:285,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
315cf1da163f,/user/banks/api/<int:bank_id>/questions/batch_delete,POST,user_bank.user_bank_api.batch_delete_questions,user_bank,app/modules/user_bank/routes/api_questions.py:655,app/modules/user_bank/routes/api_questions.py:655,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:655,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
872c93cb30d9,/user/banks/api/<int:bank_id>/questions/batch_update,POST,user_bank.user_bank_api.batch_update_questions,user_bank,app/modules/user_bank/routes/api_questions.py:701,app/modules/user_bank/routes/api_questions.py:701,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:701,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
bae0fe2b667a,/user/banks/api/<int:bank_id>/questions/copy,POST,user_bank.user_bank_api.copy_questions,user_bank,app/modules/user_bank/routes/api_questions.py:854,app/modules/user_bank/routes/api_questions.py:854,blueprint_decorator,"[""auth_required""]",[],"[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:854,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
9d506b652f15,/user/banks/api/<int:bank_id>/questions/duplicate-check,GET,user_bank.user_bank_api.get_question_duplicates,user_bank,app/modules/user_bank/routes/api_duplicate_check.py:22,app/modules/user_bank/routes/api_duplicate_check.py:22,blueprint_decorator,"[""auth_required""]","[""unauthorized_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_duplicate_check.py:139:test_client_literal"",""tests/test_user_bank_duplicate_check.py:168:test_client_literal"",""tests/test_user_bank_duplicate_check.py:187:test_client_literal"",""tests/test_user_bank_duplicate_check.py:333:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_duplicate_check.py:22,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
179624caf9a1,/user/banks/api/<int:bank_id>/questions/duplicate-check,POST,user_bank.user_bank_api.run_question_duplicates,user_bank,app/modules/user_bank/routes/api_duplicate_check.py:35,app/modules/user_bank/routes/api_duplicate_check.py:35,blueprint_decorator,"[""auth_required""]","[""unauthorized_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_duplicate_check.py:147:test_client_literal"",""tests/test_user_bank_duplicate_check.py:176:test_client_literal"",""tests/test_user_bank_duplicate_check.py:237:test_client_literal"",""tests/test_user_bank_duplicate_check.py:276:test_client_literal"",""tests/test_user_bank_duplicate_check.py:308:test_client_literal"",""tests/test_user_bank_duplicate_check.py:334:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_duplicate_check.py:35,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
0202876e540b,/user/banks/api/<int:bank_id>/questions/export,GET,user_bank.user_bank_api.export_questions_json,user_bank,app/modules/user_bank/routes/api_transfer.py:493,app/modules/user_bank/routes/api_transfer.py:493,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:268:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:493,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
288831e00450,/user/banks/api/<int:bank_id>/questions/export/excel,GET,user_bank.user_bank_api.export_questions_excel,user_bank,app/modules/user_bank/routes/api_transfer.py:593,app/modules/user_bank/routes/api_transfer.py:593,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:267:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:593,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
2b1ec7f2cbdb,/user/banks/api/<int:bank_id>/questions/export/package,GET,user_bank.user_bank_api.export_questions_package,user_bank,app/modules/user_bank/routes/api_transfer.py:865,app/modules/user_bank/routes/api_transfer.py:865,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:269:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:865,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
9e020a57c5af,/user/banks/api/<int:bank_id>/questions/export/pdf,GET,user_bank.user_bank_api.export_questions_pdf,user_bank,app/modules/user_bank/routes/api_transfer.py:486,app/modules/user_bank/routes/api_transfer.py:486,blueprint_decorator,"[""auth_required""]",[],"[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_document_export.py:166:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:266:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:486,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
1b1009d1f761,/user/banks/api/<int:bank_id>/questions/export/word,GET,user_bank.user_bank_api.export_questions_word,user_bank,app/modules/user_bank/routes/api_transfer.py:479,app/modules/user_bank/routes/api_transfer.py:479,blueprint_decorator,"[""auth_required""]",[],"[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_document_export.py:124:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_manage_questions.html:265:navigation_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:479,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
